ax,ay,az
-359
72,-273,-29
70,-278,8
-305,2
38,-270,-69
71,-273,-31
-287,2
-349
72,-280,1
-350
1,-267,-78
52,-286,38
17,-286,30
-356
64,-281,17
50,-285,36
-337
37,-269,-69
49,-270,-59
41,-287,33
23,-287,32
-358
72,-274,-27
66,-281,15
-311
36,-268,-70
68,-274,-42
4,-286,27
-330
52,-271,-60
20,-287,31
-359
39,-270,-71
21,-285,33
-312
47,-270,-62
21,-287,32
-302,1
26,-267,-78
63,-271,-50
24,-287,32
-358
-351
69,-277,13
-305,4
-342
60,-272,-51
71,-279,-2
-306,2
31,-267,-73
65,-274,-47
14,-285,30
-318
49,-270,-59
18,-286,29
-304,3
28,-266,-75
43,-287,34
0,-286,25
2,-267,-78
43,-268,-66
41,-288,35
-361
-356
71,-278,8
55,-285,35
-345
61,-272,-53
71,-278,-2
-305,3
-349
70,-273,-29
-286,22
4,-268,-80
41,-268,-67
39,-289,35
-287,21
12,-268,-79
54,-285,35
26,-287,33
-360
70,-277,-12
53,-284,41
-361
32,-267,-73
33,-289,36
-364
39,-268,-68
26,-288,33
-368
27,-267,-77
41,-286,34
-285,23
18,-270,-77
41,-287,36
-292,18
25,-266,-78
69,-275,-36
-289,21
19,-270,-78
68,-274,-44
6,-286,29
-353
32,-267,-72
40,-286,33
-286,24
-348
63,-281,25
41,-289,33
-360
73,-273,-27
62,-285,30
-344
71,-273,-31
53,-284,37
-362
63,-280,18
17,-285,30
17,-269,-78
74,-274,-24
-308
56,-273,-58
71,-278,13
-345
73,-278,-16
41,-287,34
-362
57,-271,-56
-286,22
17,-268,-76
67,-272,-46
-285,23
18,-269,-77
71,-273,-29
-303,9
-357
71,-278,-6
-315
-361
72,-277,-16
-302,1
-362
72,-278,4
39,-289,34
-365
63,-281,26
21,-287,33
-346
49,-286,36
-287,21
34,-269,-72
72,-278,-9
-335
7,-267,-81
20,-287,33
19,-270,-76
73,-275,-19
-307
48,-271,-62
71,-279,-1
-307
-360
71,-276,-18
-299,12
-350
71,-274,-29
-289,18
-336
52,-272,-59
26,-287,31
1,-286,25
-366
12,-268,-76
58,-286,31
-347
-358
62,-284,30
-350
-352
59,-286,31
19,-287,32
-352
55,-285,34
-286,23
21,-268,-78
38,-289,35
-285,23
17,-268,-77
68,-271,-45
-288,17
39,-269,-70
70,-278,-8
-325
66,-273,-44
60,-287,32
62,-272,-51
0,-286,23
-335
68,-272,-45
-289,19
-334
47,-270,-60
38,-290,32
10,-284,29
-348
41,-270,-67
26,-288,32
-355
55,-272,-57
-287,22
27,-267,-76
72,-275,-23
-305,6
-360
64,-281,17
-341
-357
53,-285,33
-361
21,-269,-77
37,-289,32
-360
19,-268,-73
47,-287,34
0,-286,23
14,-269,-76
48,-288,34
-286,21
21,-268,-77
36,-290,34
-300,11
51,-270,-61
-295,16
-361
46,-288,34
-344
71,-274,-31
-306
-359
61,-286,32
-359
29,-267,-75
19,-287,31
19,-270,-74
71,-278,-5
-352
64,-281,17
12,-285,29
33,-266,-71
70,-278,2
-349
70,-278,1
15,-288,30
26,-269,-71
-304,8
-354
41,-286,27
3,-267,-74
70,-276,-10
-350
36,-266,-70
-290,21
69,-273,-42
36,-290,32
19,-269,-73
18,-288,29
-337
70,-273,-31
-306,6
-362
62,-281,18
-353
73,-276,-15
54,-282,30
-342
-358
59,-273,-51
49,-282,33
50,-283,34
-330
34,-269,-70
66,-273,-45
15,-284,28
-346
45,-269,-61
22,-285,28
-299,1
26,-269,-75
37,-289,31
-296,13
20,-271,-73
45,-287,32
1,-285,26
5,-266,-75
50,-284,36
1,-286,25
17,-268,-74
69,-274,-36
-306,7
56,-271,-54
61,-281,18
-350
73,-274,-24
51,-284,36
-360
50,-285,33
-292,18
37,-269,-67
24,-286,33
-306,8
43,-270,-65
70,-277,-10
-328
71,-274,-30
-330
3,-267,-77
27,-288,32
12,-270,-75
72,-278,-12
-354
61,-281,19
-288,22
61,-270,-50
45,-286,30
-345
39,-286,30
-306
66,-271,-44
-288,19
-351
68,-277,-3
-340
6,-266,-74
42,-288,31
-286,19
10,-269,-74
59,-283,25
36,-288,32
-359
70,-276,-7
42,-285,31
-358
54,-282,28
8,-286,29
6,-268,-75
51,-285,33
-287,21
35,-270,-68
70,-277,-6
-331
72,-273,-25
44,-287,31
-348
28,-286,33
34,-270,-68
54,-284,30
7,-267,-76
68,-280,13
-361
36,-287,32
-342
67,-280,13
-359
39,-270,-67
15,-286,28
3,-266,-79
51,-273,-58
14,-285,28
18,-270,-75
73,-277,-15
-340
15,-268,-78
15,-286,29
55,-271,-58
39,-288,33
34,-269,-71
-300,13
-359
36,-289,32
11,-268,-76
72,-278,-8
-353
52,-272,-59
-309
72,-277,-14
15,-286,28
41,-271,-68
-288,21
-354
68,-279,-2
-316
-360
67,-277,-2
35,-288,32
-349
36,-288,32
-323
70,-273,-28
40,-287,32
-350
39,-287,34
-320
74,-276,-18
-330
-363
60,-280,17
-330
-360
72,-276,-15
-299,11
-348
74,-276,-19
52,-285,28
-349
67,-271,-43
68,-277,7
-307,1
34,-270,-68
68,-272,-41
5,-288,28
2,-266,-77
48,-270,-62
17,-286,32
3,-267,-78
70,-273,-31
-335
22,-271,-74
-287,25
51,-270,-60
58,-282,25
-358
68,-278,-3
38,-287,32
-356
64,-277,15
-330
-359
67,-278,11
36,-290,30
-356
59,-284,28
-300,12
70,-273,-39
-307
-360
67,-278,1
-337
4,-267,-77
35,-287,31
2,-267,-77
70,-273,-39
-297,13
-347
69,-277,-10
-314
-348
70,-272,-28
-292,19
-341
73,-275,-23
-314
-359
46,-285,36
-358
45,-269,-64
15,-288,29
1,-270,-76
47,-268,-61
12,-286,28
-342
69,-277,-10
-334
-351
52,-285,29
-346
70,-272,-30
57,-279,16
-332
59,-271,-51
67,-278,-5
-305,7
36,-269,-69
68,-273,-28
-299,12
-346
68,-278,-7
-335
-350
50,-284,29
-351
14,-267,-75
39,-288,32
-356
43,-270,-66
11,-286,28
3,-268,-74
43,-270,-65
29,-291,33
-354
35,-269,-70
18,-287,31
-357
1,-270,-73
70,-276,-14
67,-277,-4
-296,14
22,-271,-72
50,-269,-58
40,-286,32
-329
-349
61,-271,-48
18,-286,31
-355
19,-269,-74
43,-285,34
-346
3,-269,-77
44,-284,32
-290,2
43,-271,-64
7,-286,28
-335
69,-273,-36
-305,12
-354
18,-287,32
49,-270,-62
60,-283,24
-342
53,-271,-55
69,-272,-29
8,-285,28
-347
32,-269,-71
38,-287,32
-356
-352
59,-281,16
31,-289,34
-365
59,-280,19
20,-286,32
2,-267,-79
47,-284,33
4,-286,27
12,-268,-77
48,-285,33
14,-284,28
10,-267,-75
26,-289,32
-337
68,-278,1
5,-286,28
54,-271,-58
-309,1
74,-276,-14
17,-287,32
49,-268,-61
-328
29,-271,-77
-292,21
-357
24,-289,33
23,-269,-75
69,-276,-8
-309
32,-267,-72
69,-271,-37
-293,2
24,-268,-74
61,-269,-50
29,-289,33
-360
1,-268,-78
46,-285,36
-297,12
63,-267,-49
-309,1
5,-269,-78
9,-284,31
65,-274,-48
38,-288,33
6,-267,-77
26,-287,34
-343
63,-281,15
-290,22
60,-270,-52
-301,12
-349
69,-273,-31
10,-284,27
-308
41,-271,-66
34,-289,32
-358
27,-269,-74
33,-287,31
-310
73,-274,-39
-313
-360
58,-284,25
-350
5,-268,-78
46,-285,33
-358
47,-269,-63
6,-284,29
23,-272,-72
71,-274,-27
-296,13
-344
71,-272,-36
-287,24
-316
39,-270,-65
36,-288,30
-291,2
34,-269,-71
17,-286,31
-325
71,-273,-39
55,-286,28
-358
59,-282,19
-288,2
55,-272,-55
-308,8
-356
40,-286,32
-354
64,-272,-49
-308,2
73,-274,-24
22,-286,32
37,-270,-69
-293,19
-358
47,-287,35
-355
60,-273,-54
-292,19
44,-271,-64
67,-279,11
-353
39,-271,-67
-290,2
48,-270,-59
66,-278,12
-344
73,-277,-11
41,-287,34
-354
65,-277,10
35,-287,30
-354
62,-281,16
12,-285,27
41,-271,-68
58,-284,30
-353
18,-286,33
-352
59,-285,28
-359
72,-273,-31
-342
70,-279,10
-290,21
63,-272,-49
-333
21,-271,-74
-290,23
63,-272,-51
46,-285,35
2,-268,-76
31,-290,34
-324
74,-275,-21
-337
21,-270,-75
12,-284,27
31,-269,-71
70,-279,-6
-331
-354
48,-283,31
-357
43,-270,-65
-289,21
48,-270,-60
58,-283,26
-356
32,-289,32
-341
62,-281,16
-359
59,-274,-53
-306,6
-351
23,-288,33
50,-272,-60
40,-287,34
24,-271,-75
-291,19
-357
45,-284,36
-355
42,-271,-66
6,-285,29
40,-271,-67
59,-281,19
-355
38,-287,32
-323
71,-275,-26
-311
-356
66,-278,-1
-322
-356
63,-281,15
-342
-354
57,-285,28
-359
32,-269,-73
12,-287,30
-346
69,-278,-7
-336
-349
42,-285,33
-353
69,-271,-46
-308,2
71,-273,-39
46,-285,36
-352
40,-288,34
-309,3
67,-274,-46
-300,1
-356
57,-283,26
-289,24
40,-271,-65
-290,22
-354
66,-279,14
-349
26,-270,-74
-286,26
54,-271,-57
-308,1
